Event.Index,UTC.Timestamp,UTC.Date,Local.Timestamp,Local.Timezone,Local.Date,Experiment.ID,Experiment.Version,Tree.Node.Key,Repeat.Key,Schedule.ID,Participant.Private.ID,Participant.Starting.Group,Participant.Status,Participant.Completion.Code,Participant.External.Session.ID,Participant.Device.Type,Participant.Device,Participant.OS,Participant.Browser,Participant.Monitor.Size,Participant.Viewport.Size,Checkpoint,Task.Name,Task.Version,branch.69an,randomiser.8vg2,Spreadsheet,Spreadsheet.Name,Spreadsheet.Row,Trial.Number,Screen.Number,Screen.Name,Zone.Name,Zone.Type,Reaction.Time,Reaction.Onset,Response.Type,Response,Attempt,Correct,Incorrect,Dishonest,X.Coordinate,Y.Coordinate,Timed.Out,randomise_blocks,randomise_trials,display,Arguments,ShowProgressBar,StartDate,EndDate,ResponseId,CONSENT,Vegan,veg_conf,stanely_V,stanley_Nv,intellectual_v_1,intellectual_v_2,intellectual_v_3,intellectual_Nv_1,intellectual_Nv_2,intellectual_Nv_3,morality_v_1,morality_v_2,morality_v_3,morality_Nv_1,morality_Nv_2,morality_Nv_3,discuss_1,read_1,age,gender,gender_4_TEXT,edu,anything_else,ID,arg_ID,Position,Arg_Position
44,1646340000000,03/03/2022 19:19,1646340000000,-6,03/03/2022 13:19,81174,8,task-au9x,NA,20034764,5934300,NA,complete,NA,622113707ce0825ad045c1e0,tablet,Samsung SM-T970,Android 12,Chrome 98.0.4758.101,1318x825,1318x689,NA,ITT Ratings,7,for,9,nin_60_vegan,nin_60_vegan,41,42,1,Screen 1,continueButton,response_rating_scale_likert_active,10962.4,NA,NA,Somewhat Disagree,1,0,1,0,NA,NA,NA,NA,1,statements,"more accesible to eat non vegan food, have to spend longer shopping for vegan products and difficult eating out",1,24/02/2022 17:30,24/02/2022 17:36,R_3G20fRCBW0o3xSm,YES,Yes,Very confident,NA,Somewhat Disagree,NA,NA,NA,Somewhat Disagree,Somewhat Agree,Strongly Agree,NA,NA,NA,Strongly Agree,Somewhat Agree,Somewhat Agree,A few times a year,Most weeks,30,Female,NA,A levels,NA,87,2,For,Against
45,1646340000000,03/03/2022 19:19,1646340000000,-6,03/03/2022 13:19,81174,8,task-au9x,NA,20034764,5934300,NA,complete,NA,622113707ce0825ad045c1e0,tablet,Samsung SM-T970,Android 12,Chrome 98.0.4758.101,1318x825,1318x689,NA,ITT Ratings,7,for,9,nin_60_vegan,nin_60_vegan,22,43,1,Screen 1,continueButton,response_rating_scale_likert_active,3945.6,NA,NA,Strongly Disagree,1,0,1,0,NA,NA,NA,NA,1,statements,I enjoy the taste of meat.,1,24/02/2022 17:27,24/02/2022 17:34,R_1cTeb9VuiIZ4l61,YES,Yes,Very confident,NA,Somewhat Disagree,NA,NA,NA,Strongly Disagree,Strongly Disagree,Somewhat Disagree,NA,NA,NA,Strongly Agree,Disagree,Disagree,Once or twice a year,Most weeks,35,Female,NA,"Undergraduate degree (BSc, BA)",NA,84,1,For,Against
46,1646340000000,03/03/2022 19:19,1646340000000,-6,03/03/2022 13:19,81174,8,task-au9x,NA,20034764,5934300,NA,complete,NA,622113707ce0825ad045c1e0,tablet,Samsung SM-T970,Android 12,Chrome 98.0.4758.101,1318x825,1318x689,NA,ITT Ratings,7,for,9,nin_60_vegan,nin_60_vegan,24,44,1,Screen 1,continueButton,response_rating_scale_likert_active,3819.4,NA,NA,Strongly Disagree,1,0,1,0,NA,NA,NA,NA,1,statements,Animals are killed humanely so I don't feel guilty.,1,24/02/2022 17:27,24/02/2022 17:34,R_1cTeb9VuiIZ4l61,YES,Yes,Very confident,NA,Somewhat Disagree,NA,NA,NA,Strongly Disagree,Strongly Disagree,Somewhat Disagree,NA,NA,NA,Strongly Agree,Disagree,Disagree,Once or twice a year,Most weeks,35,Female,NA,"Undergraduate degree (BSc, BA)",NA,84,3,For,Against
47,1646340000000,03/03/2022 19:19,1646340000000,-6,03/03/2022 13:19,81174,8,task-au9x,NA,20034764,5934300,NA,complete,NA,622113707ce0825ad045c1e0,tablet,Samsung SM-T970,Android 12,Chrome 98.0.4758.101,1318x825,1318x689,NA,ITT Ratings,7,for,9,nin_60_vegan,nin_60_vegan,3,45,1,Screen 1,continueButton,response_rating_scale_likert_active,6454.9,NA,NA,Somewhat Disagree,1,0,1,0,NA,NA,NA,NA,1,statements,We would like to check you are reading each argument carefully. Please select “Somewhat Disagree” for this answer,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,check2,NA,NA
48,1646340000000,03/03/2022 19:20,1646340000000,-6,03/03/2022 13:20,81174,8,task-au9x,NA,20034764,5934300,NA,complete,NA,622113707ce0825ad045c1e0,tablet,Samsung SM-T970,Android 12,Chrome 98.0.4758.101,1318x825,1318x689,NA,ITT Ratings,7,for,9,nin_60_vegan,nin_60_vegan,10,46,1,Screen 1,continueButton,response_rating_scale_likert_active,5038.5,NA,NA,Strongly Disagree,1,0,1,0,NA,NA,NA,NA,1,statements,Lack of information about this kind of diet,1,24/02/2022 17:26,24/02/2022 17:34,R_28TceUM0vRAaVvI,YES,Yes,Very confident,NA,Disagree,NA,NA,NA,Strongly Disagree,Somewhat Agree,Somewhat Agree,NA,NA,NA,Strongly Agree,Agree,Neither Agree nor Disagree,Most months,Most months,24,Female,NA,"Undergraduate degree (BSc, BA)",NA,82,1,For,Against
49,1646340000000,03/03/2022 19:20,1646340000000,-6,03/03/2022 13:20,81174,8,task-au9x,NA,20034764,5934300,NA,complete,NA,622113707ce0825ad045c1e0,tablet,Samsung SM-T970,Android 12,Chrome 98.0.4758.101,1318x825,1318x689,NA,ITT Ratings,7,for,9,nin_60_vegan,nin_60_vegan,63,47,1,Screen 1,continueButton,response_rating_scale_likert_active,3049,NA,NA,Strongly Agree,1,0,1,0,NA,NA,NA,NA,1,statements,"It will make your life better, you will be more healthy!",1,24/02/2022 17:33,24/02/2022 17:39,R_1OiAUEfuDwfN0ES,YES,Yes,Confident,NA,Somewhat Disagree,NA,NA,NA,Neither Agree nor Disagree,Neither Agree nor Disagree,Somewhat Agree,NA,NA,NA,Somewhat Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Most months,Most weeks,36,Male,NA,"Undergraduate degree (BSc, BA)","I'm always interested in taking part in study about be Vegan, and everything around it. Thank you!",90,3,For,For
50,1646340000000,03/03/2022 19:20,1646340000000,-6,03/03/2022 13:20,81174,8,task-au9x,NA,20034764,5934300,NA,complete,NA,622113707ce0825ad045c1e0,tablet,Samsung SM-T970,Android 12,Chrome 98.0.4758.101,1318x825,1318x689,NA,ITT Ratings,7,for,9,nin_60_vegan,nin_60_vegan,57,48,1,Screen 1,continueButton,response_rating_scale_likert_active,8369,NA,NA,Strongly Agree,1,0,1,0,NA,NA,NA,NA,1,statements,"Animal welfare- it is not moral to depend on a food source which is bred specifically to die within a few months, those animals deserve a long, happy life and not have to be electrocuted for me to eat",1,24/02/2022 17:25,24/02/2022 17:38,R_8jHCaehiPsjcVTH,YES,Yes,Confident,NA,Somewhat Agree,NA,NA,NA,Neither Agree nor Disagree,Somewhat Agree,Agree,NA,NA,NA,Agree,Agree,Agree,Most weeks,Most weeks,50,Female,NA,"Postgraduate degree (MSc, MA, MPhil)",NA,89,3,For,For
51,1646340000000,03/03/2022 19:20,1646340000000,-6,03/03/2022 13:20,81174,8,task-au9x,NA,20034764,5934300,NA,complete,NA,622113707ce0825ad045c1e0,tablet,Samsung SM-T970,Android 12,Chrome 98.0.4758.101,1318x825,1318x689,NA,ITT Ratings,7,for,9,nin_60_vegan,nin_60_vegan,61,49,1,Screen 1,continueButton,response_rating_scale_likert_active,2338.8,NA,NA,Strongly Agree,1,0,1,0,NA,NA,NA,NA,1,statements,Is the most ethical thing to do.,1,24/02/2022 17:33,24/02/2022 17:39,R_1OiAUEfuDwfN0ES,YES,Yes,Confident,NA,Somewhat Disagree,NA,NA,NA,Neither Agree nor Disagree,Neither Agree nor Disagree,Somewhat Agree,NA,NA,NA,Somewhat Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Most months,Most weeks,36,Male,NA,"Undergraduate degree (BSc, BA)","I'm always interested in taking part in study about be Vegan, and everything around it. Thank you!",90,1,For,For
52,1646340000000,03/03/2022 19:20,1646340000000,-6,03/03/2022 13:20,81174,8,task-au9x,NA,20034764,5934300,NA,complete,NA,622113707ce0825ad045c1e0,tablet,Samsung SM-T970,Android 12,Chrome 98.0.4758.101,1318x825,1318x689,NA,ITT Ratings,7,for,9,nin_60_vegan,nin_60_vegan,38,50,1,Screen 1,continueButton,response_rating_scale_likert_active,4794.1,NA,NA,Strongly Agree,1,0,1,0,NA,NA,NA,NA,1,statements,"I am able to live an ethical, healthy and harmonious life, keeping fit and mentally well, without eating any animal products",1,24/02/2022 17:29,24/02/2022 17:36,R_W0AHQF6lhZM9Qbv,YES,Yes,Somewhat Confident,NA,Somewhat Disagree,NA,NA,NA,Neither Agree nor Disagree,Somewhat Agree,Somewhat Agree,NA,NA,NA,Somewhat Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Most weeks,A few times a year,31,Non-binary,NA,"Undergraduate degree (BSc, BA)",NA,86,2,For,For
53,1646340000000,03/03/2022 19:20,1646340000000,-6,03/03/2022 13:20,81174,8,task-au9x,NA,20034764,5934300,NA,complete,NA,622113707ce0825ad045c1e0,tablet,Samsung SM-T970,Android 12,Chrome 98.0.4758.101,1318x825,1318x689,NA,ITT Ratings,7,for,9,nin_60_vegan,nin_60_vegan,27,51,1,Screen 1,continueButton,response_rating_scale_likert_active,4055.1,NA,NA,Strongly Agree,1,0,1,0,NA,NA,NA,NA,1,statements,Animal agriculture is a leading cause of global warming and I don't wish to contribute to it in this way,1,24/02/2022 17:27,24/02/2022 17:34,R_1cTeb9VuiIZ4l61,YES,Yes,Very confident,NA,Somewhat Disagree,NA,NA,NA,Strongly Disagree,Strongly Disagree,Somewhat Disagree,NA,NA,NA,Strongly Agree,Disagree,Disagree,Once or twice a year,Most weeks,35,Female,NA,"Undergraduate degree (BSc, BA)",NA,84,3,For,For
54,1646340000000,03/03/2022 19:20,1646340000000,-6,03/03/2022 13:20,81174,8,task-au9x,NA,20034764,5934300,NA,complete,NA,622113707ce0825ad045c1e0,tablet,Samsung SM-T970,Android 12,Chrome 98.0.4758.101,1318x825,1318x689,NA,ITT Ratings,7,for,9,nin_60_vegan,nin_60_vegan,37,52,1,Screen 1,continueButton,response_rating_scale_likert_active,3178.6,NA,NA,Strongly Agree,1,0,1,0,NA,NA,NA,NA,1,statements,I am against the exploitation of animals,1,24/02/2022 17:29,24/02/2022 17:36,R_W0AHQF6lhZM9Qbv,YES,Yes,Somewhat Confident,NA,Somewhat Disagree,NA,NA,NA,Neither Agree nor Disagree,Somewhat Agree,Somewhat Agree,NA,NA,NA,Somewhat Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Most weeks,A few times a year,31,Non-binary,NA,"Undergraduate degree (BSc, BA)",NA,86,1,For,For
55,1646340000000,03/03/2022 19:20,1646340000000,-6,03/03/2022 13:20,81174,8,task-au9x,NA,20034764,5934300,NA,complete,NA,622113707ce0825ad045c1e0,tablet,Samsung SM-T970,Android 12,Chrome 98.0.4758.101,1318x825,1318x689,NA,ITT Ratings,7,for,9,nin_60_vegan,nin_60_vegan,56,53,1,Screen 1,continueButton,response_rating_scale_likert_active,4475.1,NA,NA,Strongly Agree,1,0,1,0,NA,NA,NA,NA,1,statements,Ethical reasons so I can go to bed at night. Animals should not suffer for me to survive when there are other food sources available. I cannot beat the thought of animals being bred for abbatoirs.,1,24/02/2022 17:25,24/02/2022 17:38,R_8jHCaehiPsjcVTH,YES,Yes,Confident,NA,Somewhat Agree,NA,NA,NA,Neither Agree nor Disagree,Somewhat Agree,Agree,NA,NA,NA,Agree,Agree,Agree,Most weeks,Most weeks,50,Female,NA,"Postgraduate degree (MSc, MA, MPhil)",NA,89,2,For,For
56,1646340000000,03/03/2022 19:20,1646340000000,-6,03/03/2022 13:20,81174,8,task-au9x,NA,20034764,5934300,NA,complete,NA,622113707ce0825ad045c1e0,tablet,Samsung SM-T970,Android 12,Chrome 98.0.4758.101,1318x825,1318x689,NA,ITT Ratings,7,for,9,nin_60_vegan,nin_60_vegan,59,54,1,Screen 1,continueButton,response_rating_scale_likert_active,2812.3,NA,NA,Strongly Disagree,1,0,1,0,NA,NA,NA,NA,1,statements,Be Vegan will change nothing.,1,24/02/2022 17:33,24/02/2022 17:39,R_1OiAUEfuDwfN0ES,YES,Yes,Confident,NA,Somewhat Disagree,NA,NA,NA,Neither Agree nor Disagree,Neither Agree nor Disagree,Somewhat Agree,NA,NA,NA,Somewhat Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Most months,Most weeks,36,Male,NA,"Undergraduate degree (BSc, BA)","I'm always interested in taking part in study about be Vegan, and everything around it. Thank you!",90,2,For,Against
57,1646340000000,03/03/2022 19:20,1646340000000,-6,03/03/2022 13:20,81174,8,task-au9x,NA,20034764,5934300,NA,complete,NA,622113707ce0825ad045c1e0,tablet,Samsung SM-T970,Android 12,Chrome 98.0.4758.101,1318x825,1318x689,NA,ITT Ratings,7,for,9,nin_60_vegan,nin_60_vegan,42,55,1,Screen 1,continueButton,response_rating_scale_likert_active,5527,NA,NA,Strongly Disagree,1,0,1,0,NA,NA,NA,NA,1,statements,"cheaper to be non vegan, vegan food is more expensive",1,24/02/2022 17:30,24/02/2022 17:36,R_3G20fRCBW0o3xSm,YES,Yes,Very confident,NA,Somewhat Disagree,NA,NA,NA,Somewhat Disagree,Somewhat Agree,Strongly Agree,NA,NA,NA,Strongly Agree,Somewhat Agree,Somewhat Agree,A few times a year,Most weeks,30,Female,NA,A levels,NA,87,3,For,Against
58,1646340000000,03/03/2022 19:20,1646340000000,-6,03/03/2022 13:20,81174,8,task-au9x,NA,20034764,5934300,NA,complete,NA,622113707ce0825ad045c1e0,tablet,Samsung SM-T970,Android 12,Chrome 98.0.4758.101,1318x825,1318x689,NA,ITT Ratings,7,for,9,nin_60_vegan,nin_60_vegan,13,56,1,Screen 1,continueButton,response_rating_scale_likert_active,2983.5,NA,NA,Strongly Agree,1,0,1,0,NA,NA,NA,NA,1,statements,Care about the Climate Crisis,1,24/02/2022 17:26,24/02/2022 17:34,R_28TceUM0vRAaVvI,YES,Yes,Very confident,NA,Disagree,NA,NA,NA,Strongly Disagree,Somewhat Agree,Somewhat Agree,NA,NA,NA,Strongly Agree,Agree,Neither Agree nor Disagree,Most months,Most months,24,Female,NA,"Undergraduate degree (BSc, BA)",NA,82,1,For,For
59,1646340000000,03/03/2022 19:20,1646340000000,-6,03/03/2022 13:20,81174,8,task-au9x,NA,20034764,5934300,NA,complete,NA,622113707ce0825ad045c1e0,tablet,Samsung SM-T970,Android 12,Chrome 98.0.4758.101,1318x825,1318x689,NA,ITT Ratings,7,for,9,nin_60_vegan,nin_60_vegan,6,57,1,Screen 1,continueButton,response_rating_scale_likert_active,2522.6,NA,NA,Strongly Disagree,1,0,1,0,NA,NA,NA,NA,1,statements,I don't believe that animals are equal to humans.,1,24/02/2022 17:29,24/02/2022 17:33,R_3QKr3uWaiHKzhsh,YES,Yes,Very confident,NA,Neither Agree nor Disagree,NA,NA,NA,Somewhat Agree,Neither Agree nor Disagree,Agree,NA,NA,NA,Agree,Somewhat Agree,Somewhat Agree,Most months,A few times a year,49,Female,NA,"Undergraduate degree (BSc, BA)",no,81,3,For,Against
60,1646340000000,03/03/2022 19:20,1646340000000,-6,03/03/2022 13:20,81174,8,task-au9x,NA,20034764,5934300,NA,complete,NA,622113707ce0825ad045c1e0,tablet,Samsung SM-T970,Android 12,Chrome 98.0.4758.101,1318x825,1318x689,NA,ITT Ratings,7,for,9,nin_60_vegan,nin_60_vegan,9,58,1,Screen 1,continueButton,response_rating_scale_likert_active,2943.1,NA,NA,Strongly Agree,1,0,1,0,NA,NA,NA,NA,1,statements,healthy diet and nutrition,1,24/02/2022 17:29,24/02/2022 17:33,R_3QKr3uWaiHKzhsh,YES,Yes,Very confident,NA,Neither Agree nor Disagree,NA,NA,NA,Somewhat Agree,Neither Agree nor Disagree,Agree,NA,NA,NA,Agree,Somewhat Agree,Somewhat Agree,Most months,A few times a year,49,Female,NA,"Undergraduate degree (BSc, BA)",no,81,3,For,For
61,1646340000000,03/03/2022 19:20,1646340000000,-6,03/03/2022 13:20,81174,8,task-au9x,NA,20034764,5934300,NA,complete,NA,622113707ce0825ad045c1e0,tablet,Samsung SM-T970,Android 12,Chrome 98.0.4758.101,1318x825,1318x689,NA,ITT Ratings,7,for,9,nin_60_vegan,nin_60_vegan,18,59,1,Screen 1,continueButton,response_rating_scale_likert_active,4470.7,NA,NA,Strongly Disagree,1,0,1,0,NA,NA,NA,NA,1,statements,The animals are well looked after and killed humanely,1,24/02/2022 17:31,24/02/2022 17:34,R_3JbcKoqs47vlSOl,YES,Yes,Confident,NA,Somewhat Disagree,NA,NA,NA,Disagree,Somewhat Disagree,Somewhat Disagree,NA,NA,NA,Somewhat Agree,Somewhat Agree,Somewhat Disagree,Rarely,Most weeks,42,Other,NA,"Undergraduate degree (BSc, BA)",NA,83,3,For,Against
62,1646340000000,03/03/2022 19:21,1646340000000,-6,03/03/2022 13:21,81174,8,task-au9x,NA,20034764,5934300,NA,complete,NA,622113707ce0825ad045c1e0,tablet,Samsung SM-T970,Android 12,Chrome 98.0.4758.101,1318x825,1318x689,NA,ITT Ratings,7,for,9,nin_60_vegan,nin_60_vegan,5,60,1,Screen 1,continueButton,response_rating_scale_likert_active,9703,NA,NA,Strongly Disagree,1,0,1,0,NA,NA,NA,NA,1,statements,I see a diet as one where I can consume anything that is edible.,1,24/02/2022 17:29,24/02/2022 17:33,R_3QKr3uWaiHKzhsh,YES,Yes,Very confident,NA,Neither Agree nor Disagree,NA,NA,NA,Somewhat Agree,Neither Agree nor Disagree,Agree,NA,NA,NA,Agree,Somewhat Agree,Somewhat Agree,Most months,A few times a year,49,Female,NA,"Undergraduate degree (BSc, BA)",no,81,2,For,Against
63,1646340000000,03/03/2022 19:21,1646340000000,-6,03/03/2022 13:21,81174,8,task-au9x,NA,20034764,5934300,NA,complete,NA,622113707ce0825ad045c1e0,tablet,Samsung SM-T970,Android 12,Chrome 98.0.4758.101,1318x825,1318x689,NA,ITT Ratings,7,for,9,nin_60_vegan,nin_60_vegan,7,61,1,Screen 1,continueButton,response_rating_scale_likert_active,1997.7,NA,NA,Strongly Agree,1,0,1,0,NA,NA,NA,NA,1,statements,ethical concerns and planet health,1,24/02/2022 17:29,24/02/2022 17:33,R_3QKr3uWaiHKzhsh,YES,Yes,Very confident,NA,Neither Agree nor Disagree,NA,NA,NA,Somewhat Agree,Neither Agree nor Disagree,Agree,NA,NA,NA,Agree,Somewhat Agree,Somewhat Agree,Most months,A few times a year,49,Female,NA,"Undergraduate degree (BSc, BA)",no,81,1,For,For
64,1646340000000,03/03/2022 19:21,1646340000000,-6,03/03/2022 13:21,81174,8,task-au9x,NA,20034764,5934300,NA,complete,NA,622113707ce0825ad045c1e0,tablet,Samsung SM-T970,Android 12,Chrome 98.0.4758.101,1318x825,1318x689,NA,ITT Ratings,7,for,9,nin_60_vegan,nin_60_vegan,44,62,1,Screen 1,continueButton,response_rating_scale_likert_active,1564.7,NA,NA,Strongly Agree,1,0,1,0,NA,NA,NA,NA,1,statements,protecting the environment,1,24/02/2022 17:30,24/02/2022 17:36,R_3G20fRCBW0o3xSm,YES,Yes,Very confident,NA,Somewhat Disagree,NA,NA,NA,Somewhat Disagree,Somewhat Agree,Strongly Agree,NA,NA,NA,Strongly Agree,Somewhat Agree,Somewhat Agree,A few times a year,Most weeks,30,Female,NA,A levels,NA,87,2,For,For
65,1646340000000,03/03/2022 19:21,1646340000000,-6,03/03/2022 13:21,81174,8,task-au9x,NA,20034764,5934300,NA,complete,NA,622113707ce0825ad045c1e0,tablet,Samsung SM-T970,Android 12,Chrome 98.0.4758.101,1318x825,1318x689,NA,ITT Ratings,7,for,9,nin_60_vegan,NA,NA,END TASK,NA,NA,NA,NA,361006,NA,NA,NA,NA,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,1646340000000,03/03/2022 19:18,1646340000000,1,03/03/2022 20:18,81174,8,task-au9x,NA,20034953,5934344,NA,complete,NA,62211430e10a11861b40d130,computer,Desktop or Laptop,Mac OS 10.11.6,Chrome 98.0.4758.109,1440x900,1441x701,NA,ITT Ratings,7,for,9,nin_60_vegan,NA,NA,BEGIN TASK,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,1646340000000,03/03/2022 19:19,1646340000000,1,03/03/2022 20:19,81174,8,task-au9x,NA,20034953,5934344,NA,complete,NA,62211430e10a11861b40d130,computer,Desktop or Laptop,Mac OS 10.11.6,Chrome 98.0.4758.109,1440x900,1441x701,NA,ITT Ratings,7,for,9,nin_60_vegan,nin_60_vegan,1,1,1,Screen 1,advancementZone,continue_button,23292.4,NA,NA,NA,NA,0,1,0,NA,NA,NA,NA,NA,instructions,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,1646340000000,03/03/2022 19:19,1646340000000,1,03/03/2022 20:19,81174,8,task-au9x,NA,20034953,5934344,NA,complete,NA,62211430e10a11861b40d130,computer,Desktop or Laptop,Mac OS 10.11.6,Chrome 98.0.4758.109,1440x900,1441x701,NA,ITT Ratings,7,for,9,nin_60_vegan,nin_60_vegan,22,1,1,Screen 1,continueButton,response_rating_scale_likert_active,6597,NA,NA,Strongly Disagree,1,0,1,0,NA,NA,NA,NA,1,statements,I enjoy the taste of meat.,1,24/02/2022 17:27,24/02/2022 17:34,R_1cTeb9VuiIZ4l61,YES,Yes,Very confident,NA,Somewhat Disagree,NA,NA,NA,Strongly Disagree,Strongly Disagree,Somewhat Disagree,NA,NA,NA,Strongly Agree,Disagree,Disagree,Once or twice a year,Most weeks,35,Female,NA,"Undergraduate degree (BSc, BA)",NA,84,1,For,Against
4,1646340000000,03/03/2022 19:19,1646340000000,1,03/03/2022 20:19,81174,8,task-au9x,NA,20034953,5934344,NA,complete,NA,62211430e10a11861b40d130,computer,Desktop or Laptop,Mac OS 10.11.6,Chrome 98.0.4758.109,1440x900,1441x701,NA,ITT Ratings,7,for,9,nin_60_vegan,nin_60_vegan,63,2,1,Screen 1,continueButton,response_rating_scale_likert_active,11011.5,NA,NA,Strongly Agree,1,0,1,0,NA,NA,NA,NA,1,statements,"It will make your life better, you will be more healthy!",1,24/02/2022 17:33,24/02/2022 17:39,R_1OiAUEfuDwfN0ES,YES,Yes,Confident,NA,Somewhat Disagree,NA,NA,NA,Neither Agree nor Disagree,Neither Agree nor Disagree,Somewhat Agree,NA,NA,NA,Somewhat Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Most months,Most weeks,36,Male,NA,"Undergraduate degree (BSc, BA)","I'm always interested in taking part in study about be Vegan, and everything around it. Thank you!",90,3,For,For
5,1646340000000,03/03/2022 19:19,1646340000000,1,03/03/2022 20:19,81174,8,task-au9x,NA,20034953,5934344,NA,complete,NA,62211430e10a11861b40d130,computer,Desktop or Laptop,Mac OS 10.11.6,Chrome 98.0.4758.109,1440x900,1441x701,NA,ITT Ratings,7,for,9,nin_60_vegan,nin_60_vegan,27,3,1,Screen 1,continueButton,response_rating_scale_likert_active,11259.3,NA,NA,Strongly Agree,1,0,1,0,NA,NA,NA,NA,1,statements,Animal agriculture is a leading cause of global warming and I don't wish to contribute to it in this way,1,24/02/2022 17:27,24/02/2022 17:34,R_1cTeb9VuiIZ4l61,YES,Yes,Very confident,NA,Somewhat Disagree,NA,NA,NA,Strongly Disagree,Strongly Disagree,Somewhat Disagree,NA,NA,NA,Strongly Agree,Disagree,Disagree,Once or twice a year,Most weeks,35,Female,NA,"Undergraduate degree (BSc, BA)",NA,84,3,For,For
6,1646340000000,03/03/2022 19:20,1646340000000,1,03/03/2022 20:20,81174,8,task-au9x,NA,20034953,5934344,NA,complete,NA,62211430e10a11861b40d130,computer,Desktop or Laptop,Mac OS 10.11.6,Chrome 98.0.4758.109,1440x900,1441x701,NA,ITT Ratings,7,for,9,nin_60_vegan,nin_60_vegan,43,4,1,Screen 1,continueButton,response_rating_scale_likert_active,14712.6,NA,NA,Strongly Agree,1,0,1,0,NA,NA,NA,NA,1,statements,"animal welfare, cruel to keep animals locked up and kill them",1,24/02/2022 17:30,24/02/2022 17:36,R_3G20fRCBW0o3xSm,YES,Yes,Very confident,NA,Somewhat Disagree,NA,NA,NA,Somewhat Disagree,Somewhat Agree,Strongly Agree,NA,NA,NA,Strongly Agree,Somewhat Agree,Somewhat Agree,A few times a year,Most weeks,30,Female,NA,A levels,NA,87,1,For,For
7,1646340000000,03/03/2022 19:20,1646340000000,1,03/03/2022 20:20,81174,8,task-au9x,NA,20034953,5934344,NA,complete,NA,62211430e10a11861b40d130,computer,Desktop or Laptop,Mac OS 10.11.6,Chrome 98.0.4758.109,1440x900,1441x701,NA,ITT Ratings,7,for,9,nin_60_vegan,nin_60_vegan,60,5,1,Screen 1,continueButton,response_rating_scale_likert_active,4298.2,NA,NA,Strongly Disagree,1,0,1,0,NA,NA,NA,NA,1,statements,Be Vegan is not healthy.... No proteins!,1,24/02/2022 17:33,24/02/2022 17:39,R_1OiAUEfuDwfN0ES,YES,Yes,Confident,NA,Somewhat Disagree,NA,NA,NA,Neither Agree nor Disagree,Neither Agree nor Disagree,Somewhat Agree,NA,NA,NA,Somewhat Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Most months,Most weeks,36,Male,NA,"Undergraduate degree (BSc, BA)","I'm always interested in taking part in study about be Vegan, and everything around it. Thank you!",90,3,For,Against
8,1646340000000,03/03/2022 19:20,1646340000000,1,03/03/2022 20:20,81174,8,task-au9x,NA,20034953,5934344,NA,complete,NA,62211430e10a11861b40d130,computer,Desktop or Laptop,Mac OS 10.11.6,Chrome 98.0.4758.109,1440x900,1441x701,NA,ITT Ratings,7,for,9,nin_60_vegan,nin_60_vegan,55,6,1,Screen 1,continueButton,response_rating_scale_likert_active,19670.6,NA,NA,Agree,1,0,1,0,NA,NA,NA,NA,1,statements,"Health reasons - having a plant based diet improves health and reduces the chances of having cancer. A vegan diet makes you think where you food is from and how it is produced, you make better decisions",1,24/02/2022 17:25,24/02/2022 17:38,R_8jHCaehiPsjcVTH,YES,Yes,Confident,NA,Somewhat Agree,NA,NA,NA,Neither Agree nor Disagree,Somewhat Agree,Agree,NA,NA,NA,Agree,Agree,Agree,Most weeks,Most weeks,50,Female,NA,"Postgraduate degree (MSc, MA, MPhil)",NA,89,1,For,For
