Event.Index,UTC.Timestamp,UTC.Date,Local.Timestamp,Local.Timezone,Local.Date,Experiment.ID,Experiment.Version,Tree.Node.Key,Repeat.Key,Schedule.ID,Participant.Private.ID,Participant.Starting.Group,Participant.Status,Participant.Completion.Code,Participant.External.Session.ID,Participant.Device.Type,Participant.Device,Participant.OS,Participant.Browser,Participant.Monitor.Size,Participant.Viewport.Size,Checkpoint,Task.Name,Task.Version,branch.69an,randomiser.8vg2,quota.bqtt,quota.rycs,quota.wtfi,quota.usve,quota.zgic,quota.f3yz,quota.r9vy,quota.tfqq,quota.3dga,quota.dtj6,Spreadsheet,Spreadsheet.Name,Spreadsheet.Row,Trial.Number,Screen.Number,Screen.Name,Zone.Name,Zone.Type,Reaction.Time,Reaction.Onset,Response.Type,Response,Attempt,Correct,Incorrect,Dishonest,X.Coordinate,Y.Coordinate,Timed.Out,randomise_blocks,randomise_trials,display,Arguments,ShowProgressBar,StartDate,EndDate,Status,prolif_check,discuss_1,read_1,age,gender,gender_4_TEXT,edu,condition,ID,arg_ID,Position,Arg_Position
17,1659954393276,08/08/2022 10:26:33,1659954393199,1,08/08/2022 11:26:33,94118,2,task-lkrz,NA,23521915,6893547,NA,complete,NA,62f0e450b7d71876b89f8889,computer,Desktop or Laptop,Windows 10,Firefox 103.0,1920x1080,1920x955,NA,ITT Ratings,2,against,2,ACCEPT,NA,NA,NA,NA,NA,NA,NA,NA,NA,batch2pro,batch2pro,37,15,1,Screen 1,continueButton,response_rating_scale_likert_active,41,NA,NA,Agree,1,0,1,0,NA,NA,NA,NA,1,statements,It will protect you and your family,1,17/06/2021 12:14,17/06/2021 12:45,IP Address,For (I feel positively about the vaccines),Rarely,Once or twice a year,48,Female,NA,GCSEs,choice,16,1,For,For
18,1659954393276,08/08/2022 10:26:33,1659954393209,1,08/08/2022 11:26:33,94118,2,task-lkrz,NA,23521915,6893547,NA,complete,NA,62f0e450b7d71876b89f8889,computer,Desktop or Laptop,Windows 10,Firefox 103.0,1920x1080,1920x955,NA,ITT Ratings,2,against,2,ACCEPT,NA,NA,NA,NA,NA,NA,NA,NA,NA,batch2pro,batch2pro,57,16,1,Screen 1,continueButton,response_rating_scale_likert_active,3,NA,NA,Agree,1,0,1,0,NA,NA,NA,NA,1,statements,There have been extensive tests and funding ensuring the vaccine is safe and effective,1,17/06/2021 12:31,17/06/2021 12:46,IP Address,For (I feel positively about the vaccines),A few times a year,Most months,21,Female,NA,A levels,choice,19,3,For,For
19,1659954398200,08/08/2022 10:26:38,1659954398137,1,08/08/2022 11:26:38,94118,2,task-lkrz,NA,23521915,6893547,NA,complete,NA,62f0e450b7d71876b89f8889,computer,Desktop or Laptop,Windows 10,Firefox 103.0,1920x1080,1920x955,NA,ITT Ratings,2,against,2,ACCEPT,NA,NA,NA,NA,NA,NA,NA,NA,NA,batch2pro,batch2pro,61,17,1,Screen 1,continueButton,response_rating_scale_likert_active,4923,NA,NA,Neither Agree nor Disagree,1,0,1,0,NA,NA,NA,NA,1,statements,Feel safer to go out with friends or to shops if vaccinated,1,17/06/2021 12:29,17/06/2021 12:46,IP Address,For (I feel positively about the vaccines),Never,A few times a year,57,Female,NA,"Undergraduate degree (BSc, BA)",choice,20,1,For,For
20,1659954403243,08/08/2022 10:26:43,1659954403188,1,08/08/2022 11:26:43,94118,2,task-lkrz,NA,23521915,6893547,NA,complete,NA,62f0e450b7d71876b89f8889,computer,Desktop or Laptop,Windows 10,Firefox 103.0,1920x1080,1920x955,NA,ITT Ratings,2,against,2,ACCEPT,NA,NA,NA,NA,NA,NA,NA,NA,NA,batch2pro,batch2pro,49,18,1,Screen 1,continueButton,response_rating_scale_likert_active,5044,NA,NA,Somewhat Disagree,1,0,1,0,NA,NA,NA,NA,1,statements,"It will stop me from getting Covid-19. I do not want Covid-19 as it will make me sick, so this is obviously a good thing",1,17/06/2021 12:39,17/06/2021 12:46,IP Address,For (I feel positively about the vaccines),A few times a year,Most weeks,22,Female,NA,"GCSEs,A levels,Undergraduate degree (BSc, BA)",choice,18,1,For,For
21,1659954407631,08/08/2022 10:26:47,1659954407564,1,08/08/2022 11:26:47,94118,2,task-lkrz,NA,23521915,6893547,NA,complete,NA,62f0e450b7d71876b89f8889,computer,Desktop or Laptop,Windows 10,Firefox 103.0,1920x1080,1920x955,NA,ITT Ratings,2,against,2,ACCEPT,NA,NA,NA,NA,NA,NA,NA,NA,NA,batch2pro,batch2pro,56,19,1,Screen 1,continueButton,response_rating_scale_likert_active,4369,NA,NA,Neither Agree nor Disagree,1,0,1,0,NA,NA,NA,NA,1,statements,"In getting it, we can help protect others too",1,17/06/2021 12:31,17/06/2021 12:46,IP Address,For (I feel positively about the vaccines),A few times a year,Most months,21,Female,NA,A levels,choice,19,2,For,For
22,1659954414579,08/08/2022 10:26:54,1659954414528,1,08/08/2022 11:26:54,94118,2,task-lkrz,NA,23521915,6893547,NA,complete,NA,62f0e450b7d71876b89f8889,computer,Desktop or Laptop,Windows 10,Firefox 103.0,1920x1080,1920x955,NA,ITT Ratings,2,against,2,ACCEPT,NA,NA,NA,NA,NA,NA,NA,NA,NA,batch2pro,batch2pro,3,20,1,Screen 1,continueButton,response_rating_scale_likert_active,6957,NA,NA,Somewhat Disagree,1,0,1,0,NA,NA,NA,NA,1,statements,We would like to check you are reading each argument carefully. Please select 'Somewhat Disagree' for this answer,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,check2,NA,NA
23,1659954417971,08/08/2022 10:26:57,1659954417915,1,08/08/2022 11:26:57,94118,2,task-lkrz,NA,23521915,6893547,NA,complete,NA,62f0e450b7d71876b89f8889,computer,Desktop or Laptop,Windows 10,Firefox 103.0,1920x1080,1920x955,NA,ITT Ratings,2,against,2,ACCEPT,NA,NA,NA,NA,NA,NA,NA,NA,NA,batch2pro,batch2pro,51,21,1,Screen 1,continueButton,response_rating_scale_likert_active,3379,NA,NA,Agree,1,0,1,0,NA,NA,NA,NA,1,statements,I want to safely see my family and friends again,1,17/06/2021 12:39,17/06/2021 12:46,IP Address,For (I feel positively about the vaccines),A few times a year,Most weeks,22,Female,NA,"GCSEs,A levels,Undergraduate degree (BSc, BA)",choice,18,3,For,For
24,1659954423192,08/08/2022 10:27:03,1659954423136,1,08/08/2022 11:27:03,94118,2,task-lkrz,NA,23521915,6893547,NA,complete,NA,62f0e450b7d71876b89f8889,computer,Desktop or Laptop,Windows 10,Firefox 103.0,1920x1080,1920x955,NA,ITT Ratings,2,against,2,ACCEPT,NA,NA,NA,NA,NA,NA,NA,NA,NA,batch2pro,batch2pro,33,22,1,Screen 1,continueButton,response_rating_scale_likert_active,5213,NA,NA,Agree,1,0,1,0,NA,NA,NA,NA,1,statements,Get back to life without restrictions faster,1,17/06/2021 12:39,17/06/2021 12:45,IP Address,For (I feel positively about the vaccines),Rarely,Rarely,35,Female,NA,"Undergraduate degree (BSc, BA)",choice,15,3,For,For
25,1659954425399,08/08/2022 10:27:05,1659954425345,1,08/08/2022 11:27:05,94118,2,task-lkrz,NA,23521915,6893547,NA,complete,NA,62f0e450b7d71876b89f8889,computer,Desktop or Laptop,Windows 10,Firefox 103.0,1920x1080,1920x955,NA,ITT Ratings,2,against,2,ACCEPT,NA,NA,NA,NA,NA,NA,NA,NA,NA,batch2pro,batch2pro,14,23,1,Screen 1,continueButton,response_rating_scale_likert_active,2201,NA,NA,Agree,1,0,1,0,NA,NA,NA,NA,1,statements,They want to be able to travel.,1,17/06/2021 12:36,17/06/2021 12:44,IP Address,For (I feel positively about the vaccines),Most months,Most months,24,Male,NA,"Undergraduate degree (BSc, BA)",control,12,2,For,For
26,1659954428355,08/08/2022 10:27:08,1659954428300,1,08/08/2022 11:27:08,94118,2,task-lkrz,NA,23521915,6893547,NA,complete,NA,62f0e450b7d71876b89f8889,computer,Desktop or Laptop,Windows 10,Firefox 103.0,1920x1080,1920x955,NA,ITT Ratings,2,against,2,ACCEPT,NA,NA,NA,NA,NA,NA,NA,NA,NA,batch2pro,batch2pro,26,24,1,Screen 1,continueButton,response_rating_scale_likert_active,2947,NA,NA,Somewhat Agree,1,0,1,0,NA,NA,NA,NA,1,statements,It will help to keep others safe,1,17/06/2021 12:37,17/06/2021 12:45,IP Address,For (I feel positively about the vaccines),Most months,Most days,51,Female,NA,"Undergraduate degree (BSc, BA)",control,14,2,For,For
27,1659954431385,08/08/2022 10:27:11,1659954431329,1,08/08/2022 11:27:11,94118,2,task-lkrz,NA,23521915,6893547,NA,complete,NA,62f0e450b7d71876b89f8889,computer,Desktop or Laptop,Windows 10,Firefox 103.0,1920x1080,1920x955,NA,ITT Ratings,2,against,2,ACCEPT,NA,NA,NA,NA,NA,NA,NA,NA,NA,batch2pro,batch2pro,53,25,1,Screen 1,continueButton,response_rating_scale_likert_active,3020,NA,NA,Agree,1,0,1,0,NA,NA,NA,NA,1,statements,It is not 100% effective,1,17/06/2021 12:31,17/06/2021 12:46,IP Address,For (I feel positively about the vaccines),A few times a year,Most months,21,Female,NA,A levels,choice,19,2,For,Against
28,1659954434513,08/08/2022 10:27:14,1659954434457,1,08/08/2022 11:27:14,94118,2,task-lkrz,NA,23521915,6893547,NA,complete,NA,62f0e450b7d71876b89f8889,computer,Desktop or Laptop,Windows 10,Firefox 103.0,1920x1080,1920x955,NA,ITT Ratings,2,against,2,ACCEPT,NA,NA,NA,NA,NA,NA,NA,NA,NA,batch2pro,batch2pro,40,26,1,Screen 1,continueButton,response_rating_scale_likert_active,3120,NA,NA,Strongly Disagree,1,0,1,0,NA,NA,NA,NA,1,statements,Jesus protects me against all things and therefore I don't need a vaccine.,1,17/06/2021 12:32,17/06/2021 12:45,IP Address,For (I feel positively about the vaccines),A few times a year,A few times a year,20,Female,NA,A levels,choice,17,1,For,Against
29,1659954438323,08/08/2022 10:27:18,1659954438265,1,08/08/2022 11:27:18,94118,2,task-lkrz,NA,23521915,6893547,NA,complete,NA,62f0e450b7d71876b89f8889,computer,Desktop or Laptop,Windows 10,Firefox 103.0,1920x1080,1920x955,NA,ITT Ratings,2,against,2,ACCEPT,NA,NA,NA,NA,NA,NA,NA,NA,NA,batch2pro,batch2pro,42,27,1,Screen 1,continueButton,response_rating_scale_likert_active,3800,NA,NA,Agree,1,0,1,0,NA,NA,NA,NA,1,statements,"The vaccine had been developed too quickly, theres not been enough testing.",1,17/06/2021 12:32,17/06/2021 12:45,IP Address,For (I feel positively about the vaccines),A few times a year,A few times a year,20,Female,NA,A levels,choice,17,3,For,Against
30,1659954441116,08/08/2022 10:27:21,1659954441056,1,08/08/2022 11:27:21,94118,2,task-lkrz,NA,23521915,6893547,NA,complete,NA,62f0e450b7d71876b89f8889,computer,Desktop or Laptop,Windows 10,Firefox 103.0,1920x1080,1920x955,NA,ITT Ratings,2,against,2,ACCEPT,NA,NA,NA,NA,NA,NA,NA,NA,NA,batch2pro,batch2pro,17,28,1,Screen 1,continueButton,response_rating_scale_likert_active,2784,NA,NA,Strongly Agree,1,0,1,0,NA,NA,NA,NA,1,statements,who knows what the long term effects will be from the vaccine.,1,17/06/2021 12:37,17/06/2021 12:44,IP Address,For (I feel positively about the vaccines),Rarely,Rarely,33,Female,NA,A levels,choice,13,2,For,Against
31,1659954444024,08/08/2022 10:27:24,1659954443967,1,08/08/2022 11:27:23,94118,2,task-lkrz,NA,23521915,6893547,NA,complete,NA,62f0e450b7d71876b89f8889,computer,Desktop or Laptop,Windows 10,Firefox 103.0,1920x1080,1920x955,NA,ITT Ratings,2,against,2,ACCEPT,NA,NA,NA,NA,NA,NA,NA,NA,NA,batch2pro,batch2pro,44,29,1,Screen 1,continueButton,response_rating_scale_likert_active,2904,NA,NA,Agree,1,0,1,0,NA,NA,NA,NA,1,statements,Protecting myself.,1,17/06/2021 12:32,17/06/2021 12:45,IP Address,For (I feel positively about the vaccines),A few times a year,A few times a year,20,Female,NA,A levels,choice,17,2,For,For
32,1659954445851,08/08/2022 10:27:25,1659954445801,1,08/08/2022 11:27:25,94118,2,task-lkrz,NA,23521915,6893547,NA,complete,NA,62f0e450b7d71876b89f8889,computer,Desktop or Laptop,Windows 10,Firefox 103.0,1920x1080,1920x955,NA,ITT Ratings,2,against,2,ACCEPT,NA,NA,NA,NA,NA,NA,NA,NA,NA,batch2pro,batch2pro,13,30,1,Screen 1,continueButton,response_rating_scale_likert_active,1826,NA,NA,Strongly Disagree,1,0,1,0,NA,NA,NA,NA,1,statements,I am at high risk.,1,17/06/2021 12:36,17/06/2021 12:44,IP Address,For (I feel positively about the vaccines),Most months,Most months,24,Male,NA,"Undergraduate degree (BSc, BA)",control,12,1,For,For
33,1659954447908,08/08/2022 10:27:27,1659954447854,1,08/08/2022 11:27:27,94118,2,task-lkrz,NA,23521915,6893547,NA,complete,NA,62f0e450b7d71876b89f8889,computer,Desktop or Laptop,Windows 10,Firefox 103.0,1920x1080,1920x955,NA,ITT Ratings,2,against,2,ACCEPT,NA,NA,NA,NA,NA,NA,NA,NA,NA,batch2pro,batch2pro,48,31,1,Screen 1,continueButton,response_rating_scale_likert_active,2045,NA,NA,Strongly Disagree,1,0,1,0,NA,NA,NA,NA,1,statements,I'm getting microchipped by Big Pharma!,1,17/06/2021 12:39,17/06/2021 12:46,IP Address,For (I feel positively about the vaccines),A few times a year,Most weeks,22,Female,NA,"GCSEs,A levels,Undergraduate degree (BSc, BA)",choice,18,3,For,Against
34,1659954451224,08/08/2022 10:27:31,1659954451168,1,08/08/2022 11:27:31,94118,2,task-lkrz,NA,23521915,6893547,NA,complete,NA,62f0e450b7d71876b89f8889,computer,Desktop or Laptop,Windows 10,Firefox 103.0,1920x1080,1920x955,NA,ITT Ratings,2,against,2,ACCEPT,NA,NA,NA,NA,NA,NA,NA,NA,NA,batch2pro,batch2pro,31,32,1,Screen 1,continueButton,response_rating_scale_likert_active,3307,NA,NA,Neither Agree nor Disagree,1,0,1,0,NA,NA,NA,NA,1,statements,Protect myself from Covid,1,17/06/2021 12:39,17/06/2021 12:45,IP Address,For (I feel positively about the vaccines),Rarely,Rarely,35,Female,NA,"Undergraduate degree (BSc, BA)",choice,15,1,For,For
35,1659954454618,08/08/2022 10:27:34,1659954454568,1,08/08/2022 11:27:34,94118,2,task-lkrz,NA,23521915,6893547,NA,complete,NA,62f0e450b7d71876b89f8889,computer,Desktop or Laptop,Windows 10,Firefox 103.0,1920x1080,1920x955,NA,ITT Ratings,2,against,2,ACCEPT,NA,NA,NA,NA,NA,NA,NA,NA,NA,batch2pro,batch2pro,36,33,1,Screen 1,continueButton,response_rating_scale_likert_active,3392,NA,NA,Agree,1,0,1,0,NA,NA,NA,NA,1,statements,Am a very healthy person I donât need this vaccine,1,17/06/2021 12:14,17/06/2021 12:45,IP Address,For (I feel positively about the vaccines),Rarely,Once or twice a year,48,Female,NA,GCSEs,choice,16,3,For,Against
36,1659954457428,08/08/2022 10:27:37,1659954457377,1,08/08/2022 11:27:37,94118,2,task-lkrz,NA,23521915,6893547,NA,complete,NA,62f0e450b7d71876b89f8889,computer,Desktop or Laptop,Windows 10,Firefox 103.0,1920x1080,1920x955,NA,ITT Ratings,2,against,2,ACCEPT,NA,NA,NA,NA,NA,NA,NA,NA,NA,batch2pro,batch2pro,28,34,1,Screen 1,continueButton,response_rating_scale_likert_active,2801,NA,NA,Agree,1,0,1,0,NA,NA,NA,NA,1,statements,Not safe as it's been rushed,1,17/06/2021 12:39,17/06/2021 12:45,IP Address,For (I feel positively about the vaccines),Rarely,Rarely,35,Female,NA,"Undergraduate degree (BSc, BA)",choice,15,1,For,Against
37,1659954459634,08/08/2022 10:27:39,1659954459579,1,08/08/2022 11:27:39,94118,2,task-lkrz,NA,23521915,6893547,NA,complete,NA,62f0e450b7d71876b89f8889,computer,Desktop or Laptop,Windows 10,Firefox 103.0,1920x1080,1920x955,NA,ITT Ratings,2,against,2,ACCEPT,NA,NA,NA,NA,NA,NA,NA,NA,NA,batch2pro,batch2pro,22,35,1,Screen 1,continueButton,response_rating_scale_likert_active,2195,NA,NA,Agree,1,0,1,0,NA,NA,NA,NA,1,statements,"It is not safe, and been tested properly 
",1,17/06/2021 12:37,17/06/2021 12:45,IP Address,For (I feel positively about the vaccines),Most months,Most days,51,Female,NA,"Undergraduate degree (BSc, BA)",control,14,1,For,Against
38,1659954462528,08/08/2022 10:27:42,1659954462471,1,08/08/2022 11:27:42,94118,2,task-lkrz,NA,23521915,6893547,NA,complete,NA,62f0e450b7d71876b89f8889,computer,Desktop or Laptop,Windows 10,Firefox 103.0,1920x1080,1920x955,NA,ITT Ratings,2,against,2,ACCEPT,NA,NA,NA,NA,NA,NA,NA,NA,NA,batch2pro,batch2pro,24,36,1,Screen 1,continueButton,response_rating_scale_likert_active,2885,NA,NA,Disagree,1,0,1,0,NA,NA,NA,NA,1,statements,It is painful and makes you feel unwell,1,17/06/2021 12:37,17/06/2021 12:45,IP Address,For (I feel positively about the vaccines),Most months,Most days,51,Female,NA,"Undergraduate degree (BSc, BA)",control,14,3,For,Against
39,1659954467732,08/08/2022 10:27:47,1659954467681,1,08/08/2022 11:27:47,94118,2,task-lkrz,NA,23521915,6893547,NA,complete,NA,62f0e450b7d71876b89f8889,computer,Desktop or Laptop,Windows 10,Firefox 103.0,1920x1080,1920x955,NA,ITT Ratings,2,against,2,ACCEPT,NA,NA,NA,NA,NA,NA,NA,NA,NA,batch2pro,batch2pro,2,37,1,Screen 1,continueButton,response_rating_scale_likert_active,5202,NA,NA,Somewhat Agree,1,0,1,0,NA,NA,NA,NA,1,statements,We would like to check you are reading each argument carefully. Please select 'Somewhat Agree' for this answer,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,check1,NA,NA
40,1659954472218,08/08/2022 10:27:52,1659954472168,1,08/08/2022 11:27:52,94118,2,task-lkrz,NA,23521915,6893547,NA,complete,NA,62f0e450b7d71876b89f8889,computer,Desktop or Laptop,Windows 10,Firefox 103.0,1920x1080,1920x955,NA,ITT Ratings,2,against,2,ACCEPT,NA,NA,NA,NA,NA,NA,NA,NA,NA,batch2pro,batch2pro,45,38,1,Screen 1,continueButton,response_rating_scale_likert_active,4480,NA,NA,Neither Agree nor Disagree,1,0,1,0,NA,NA,NA,NA,1,statements,To give life the chance at being normal again.,1,17/06/2021 12:32,17/06/2021 12:45,IP Address,For (I feel positively about the vaccines),A few times a year,A few times a year,20,Female,NA,A levels,choice,17,3,For,For
41,1659954475454,08/08/2022 10:27:55,1659954475404,1,08/08/2022 11:27:55,94118,2,task-lkrz,NA,23521915,6893547,NA,complete,NA,62f0e450b7d71876b89f8889,computer,Desktop or Laptop,Windows 10,Firefox 103.0,1920x1080,1920x955,NA,ITT Ratings,2,against,2,ACCEPT,NA,NA,NA,NA,NA,NA,NA,NA,NA,batch2pro,batch2pro,8,39,1,Screen 1,continueButton,response_rating_scale_likert_active,3227,NA,NA,Neither Agree nor Disagree,1,0,1,0,NA,NA,NA,NA,1,statements,Protection for close vulnerable family members,1,17/06/2021 12:39,17/06/2021 12:44,IP Address,For (I feel positively about the vaccines),Most weeks,Once or twice a year,25,Female,NA,"Undergraduate degree (BSc, BA)",control,11,2,For,For
42,1659954482592,08/08/2022 10:28:02,1659954482536,1,08/08/2022 11:28:02,94118,2,task-lkrz,NA,23521915,6893547,NA,complete,NA,62f0e450b7d71876b89f8889,computer,Desktop or Laptop,Windows 10,Firefox 103.0,1920x1080,1920x955,NA,ITT Ratings,2,against,2,ACCEPT,NA,NA,NA,NA,NA,NA,NA,NA,NA,batch2pro,batch2pro,58,40,1,Screen 1,continueButton,response_rating_scale_likert_active,7125,NA,NA,Disagree,1,0,1,0,NA,NA,NA,NA,1,statements,I believe a lot of people are concerned about potential blood clots from the vaccine but I personally believe and the article I read confirmed that the risk is small.,1,17/06/2021 12:29,17/06/2021 12:46,IP Address,For (I feel positively about the vaccines),Never,A few times a year,57,Female,NA,"Undergraduate degree (BSc, BA)",choice,20,1,For,Against
43,1659954485353,08/08/2022 10:28:05,1659954485298,1,08/08/2022 11:28:05,94118,2,task-lkrz,NA,23521915,6893547,NA,complete,NA,62f0e450b7d71876b89f8889,computer,Desktop or Laptop,Windows 10,Firefox 103.0,1920x1080,1920x955,NA,ITT Ratings,2,against,2,ACCEPT,NA,NA,NA,NA,NA,NA,NA,NA,NA,batch2pro,batch2pro,47,41,1,Screen 1,continueButton,response_rating_scale_likert_active,2754,NA,NA,Agree,1,0,1,0,NA,NA,NA,NA,1,statements,Worried about the side effects,1,17/06/2021 12:39,17/06/2021 12:46,IP Address,For (I feel positively about the vaccines),A few times a year,Most weeks,22,Female,NA,"GCSEs,A levels,Undergraduate degree (BSc, BA)",choice,18,2,For,Against
44,1659954488488,08/08/2022 10:28:08,1659954488432,1,08/08/2022 11:28:08,94118,2,task-lkrz,NA,23521915,6893547,NA,complete,NA,62f0e450b7d71876b89f8889,computer,Desktop or Laptop,Windows 10,Firefox 103.0,1920x1080,1920x955,NA,ITT Ratings,2,against,2,ACCEPT,NA,NA,NA,NA,NA,NA,NA,NA,NA,batch2pro,batch2pro,43,42,1,Screen 1,continueButton,response_rating_scale_likert_active,3127,NA,NA,Agree,1,0,1,0,NA,NA,NA,NA,1,statements,Protecting those who are vulnerable around me.,1,17/06/2021 12:32,17/06/2021 12:45,IP Address,For (I feel positively about the vaccines),A few times a year,A few times a year,20,Female,NA,A levels,choice,17,1,For,For
45,1659954492411,08/08/2022 10:28:12,1659954492360,1,08/08/2022 11:28:12,94118,2,task-lkrz,NA,23521915,6893547,NA,complete,NA,62f0e450b7d71876b89f8889,computer,Desktop or Laptop,Windows 10,Firefox 103.0,1920x1080,1920x955,NA,ITT Ratings,2,against,2,ACCEPT,NA,NA,NA,NA,NA,NA,NA,NA,NA,batch2pro,batch2pro,10,43,1,Screen 1,continueButton,response_rating_scale_likert_active,3921,NA,NA,Agree,1,0,1,0,NA,NA,NA,NA,1,statements,I am worried about what is in it.,1,17/06/2021 12:36,17/06/2021 12:44,IP Address,For (I feel positively about the vaccines),Most months,Most months,24,Male,NA,"Undergraduate degree (BSc, BA)",control,12,1,For,Against
46,1659954494993,08/08/2022 10:28:14,1659954494943,1,08/08/2022 11:28:14,94118,2,task-lkrz,NA,23521915,6893547,NA,complete,NA,62f0e450b7d71876b89f8889,computer,Desktop or Laptop,Windows 10,Firefox 103.0,1920x1080,1920x955,NA,ITT Ratings,2,against,2,ACCEPT,NA,NA,NA,NA,NA,NA,NA,NA,NA,batch2pro,batch2pro,16,44,1,Screen 1,continueButton,response_rating_scale_likert_active,2577,NA,NA,Agree,1,0,1,0,NA,NA,NA,NA,1,statements,they havent had enough time to research it properly.,1,17/06/2021 12:37,17/06/2021 12:44,IP Address,For (I feel positively about the vaccines),Rarely,Rarely,33,Female,NA,A levels,choice,13,1,For,Against
47,1659954497498,08/08/2022 10:28:17,1659954497449,1,08/08/2022 11:28:17,94118,2,task-lkrz,NA,23521915,6893547,NA,complete,NA,62f0e450b7d71876b89f8889,computer,Desktop or Laptop,Windows 10,Firefox 103.0,1920x1080,1920x955,NA,ITT Ratings,2,against,2,ACCEPT,NA,NA,NA,NA,NA,NA,NA,NA,NA,batch2pro,batch2pro,5,45,1,Screen 1,continueButton,response_rating_scale_likert_active,2497,NA,NA,Agree,1,0,1,0,NA,NA,NA,NA,1,statements,It's a money making scheme,1,17/06/2021 12:39,17/06/2021 12:44,IP Address,For (I feel positively about the vaccines),Most weeks,Once or twice a year,25,Female,NA,"Undergraduate degree (BSc, BA)",control,11,2,For,Against
48,1659954504683,08/08/2022 10:28:24,1659954504628,1,08/08/2022 11:28:24,94118,2,task-lkrz,NA,23521915,6893547,NA,complete,NA,62f0e450b7d71876b89f8889,computer,Desktop or Laptop,Windows 10,Firefox 103.0,1920x1080,1920x955,NA,ITT Ratings,2,against,2,ACCEPT,NA,NA,NA,NA,NA,NA,NA,NA,NA,batch2pro,batch2pro,39,46,1,Screen 1,continueButton,response_rating_scale_likert_active,7173,NA,NA,Neither Agree nor Disagree,1,0,1,0,NA,NA,NA,NA,1,statements,With 2 does it will at least slow the spreading or hopefully stop,1,17/06/2021 12:14,17/06/2021 12:45,IP Address,For (I feel positively about the vaccines),Rarely,Once or twice a year,48,Female,NA,GCSEs,choice,16,3,For,For
49,1659954507682,08/08/2022 10:28:27,1659954507628,1,08/08/2022 11:28:27,94118,2,task-lkrz,NA,23521915,6893547,NA,complete,NA,62f0e450b7d71876b89f8889,computer,Desktop or Laptop,Windows 10,Firefox 103.0,1920x1080,1920x955,NA,ITT Ratings,2,against,2,ACCEPT,NA,NA,NA,NA,NA,NA,NA,NA,NA,batch2pro,batch2pro,7,47,1,Screen 1,continueButton,response_rating_scale_likert_active,2993,NA,NA,Neither Agree nor Disagree,1,0,1,0,NA,NA,NA,NA,1,statements,Quicker lift of restrictions,1,17/06/2021 12:39,17/06/2021 12:44,IP Address,For (I feel positively about the vaccines),Most weeks,Once or twice a year,25,Female,NA,"Undergraduate degree (BSc, BA)",control,11,1,For,For
50,1659954511555,08/08/2022 10:28:31,1659954511500,1,08/08/2022 11:28:31,94118,2,task-lkrz,NA,23521915,6893547,NA,complete,NA,62f0e450b7d71876b89f8889,computer,Desktop or Laptop,Windows 10,Firefox 103.0,1920x1080,1920x955,NA,ITT Ratings,2,against,2,ACCEPT,NA,NA,NA,NA,NA,NA,NA,NA,NA,batch2pro,batch2pro,21,48,1,Screen 1,continueButton,response_rating_scale_likert_active,3866,NA,NA,Somewhat Disagree,1,0,1,0,NA,NA,NA,NA,1,statements,iv had all vaccines iv been offered previously so why is this different?,1,17/06/2021 12:37,17/06/2021 12:44,IP Address,For (I feel positively about the vaccines),Rarely,Rarely,33,Female,NA,A levels,choice,13,3,For,For
51,1659954514871,08/08/2022 10:28:34,1659954514816,1,08/08/2022 11:28:34,94118,2,task-lkrz,NA,23521915,6893547,NA,complete,NA,62f0e450b7d71876b89f8889,computer,Desktop or Laptop,Windows 10,Firefox 103.0,1920x1080,1920x955,NA,ITT Ratings,2,against,2,ACCEPT,NA,NA,NA,NA,NA,NA,NA,NA,NA,batch2pro,batch2pro,25,49,1,Screen 1,continueButton,response_rating_scale_likert_active,3309,NA,NA,Somewhat Disagree,1,0,1,0,NA,NA,NA,NA,1,statements,It will help to keep you safe,1,17/06/2021 12:37,17/06/2021 12:45,IP Address,For (I feel positively about the vaccines),Most months,Most days,51,Female,NA,"Undergraduate degree (BSc, BA)",control,14,1,For,For
52,1659954516475,08/08/2022 10:28:36,1659954516424,1,08/08/2022 11:28:36,94118,2,task-lkrz,NA,23521915,6893547,NA,complete,NA,62f0e450b7d71876b89f8889,computer,Desktop or Laptop,Windows 10,Firefox 103.0,1920x1080,1920x955,NA,ITT Ratings,2,against,2,ACCEPT,NA,NA,NA,NA,NA,NA,NA,NA,NA,batch2pro,batch2pro,9,50,1,Screen 1,continueButton,response_rating_scale_likert_active,1601,NA,NA,Neither Agree nor Disagree,1,0,1,0,NA,NA,NA,NA,1,statements,Personal protection,1,17/06/2021 12:39,17/06/2021 12:44,IP Address,For (I feel positively about the vaccines),Most weeks,Once or twice a year,25,Female,NA,"Undergraduate degree (BSc, BA)",control,11,3,For,For
